,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
19090,Europe & Central Asia,ECS,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,15.28761381372428,15.09797351055934,14.914292575668615,14.984028231659048,15.4120551548209,15.385695644821475,14.60471987145376,14.220425879799793,14.041376096994108,14.191301871544187,14.413444089116517,14.575806833777435,14.589826167893348,14.633211393097994,14.332063205959347,14.113591249513615,14.157332554612289,14.154322435835832,232
19103,Latin America & Caribbean,LCN,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,29.39664852280528,29.665996289544346,30.173182025923467,30.017879685655828,29.613844032141337,28.41243295648387,27.89403555074841,27.260373212042467,27.190413610931344,27.46098796617053,27.727529589740172,27.843074792500442,27.908646131234445,28.19239382631997,28.428841069386653,28.744227802670093,29.04067252643837,29.13603435507844,232
19110,Middle East & North Africa,MEA,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,22.91923996602489,23.235139016555625,23.362362688891988,23.29136776224368,23.14747848737122,23.668185486758734,22.53414037956423,22.462855399595146,21.82410658134044,21.8239200285612,21.684923479716566,20.96879890174733,20.96213862444529,21.84707814336141,22.54533451108394,22.47535214298672,22.536777211337128,22.400609189030906,232
19121,South Asia,SAS,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,64.67199950202969,66.02107072363656,65.83293263234853,65.76882943464241,65.00678303272208,64.33806469421309,63.75819442209536,63.046207820774356,62.75116214535951,63.18804872758635,62.703787136038855,62.26230109321835,62.55662760104539,62.91240721849335,63.13508629205777,63.30969468119577,62.92270059982826,62.518560630477026,232
19123,Sub-Saharan Africa,SSF,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,49.0205266457629,49.64663110107667,48.36609505324084,48.53165798313072,48.18574884936202,48.42639984847877,48.25612544508184,47.36683929808854,47.209179364728854,47.75409592720377,46.71170349527043,46.06108447145378,45.865969715719565,45.89921115414123,44.32261484657742,44.16022707579775,44.125792366115114,44.160148493316704,232
19318,East Asia & Pacific,EAS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,7.0709697363202695,6.842025968644874,6.6521902150813945,6.385672053844719,6.120327393946263,5.855062256288193,5.590708032432296,5.3272201211292485,5.0642617336225495,4.8032363512680645,4.543465615420844,4.285250003119705,4.028406512125743,3.786077540528254,3.5446720745325937,3.304623648232948,,,258
19322,Europe & Central Asia,ECS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.09933811998826728,0.0978934563161652,0.09530377323534547,0.0925379670799312,0.2675343724353594,0.2633899964633702,0.22570549207797885,0.22022294435083772,0.21055783781967488,0.2072305515130521,0.20426501552328735,0.20178958165782515,0.1992072469426546,0.04190705934598731,0.040830583645846366,0.035799042903828834,,,258
19335,Latin America & Caribbean,LCN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,9.730723755162279,9.22734931130118,8.738753888505396,8.343867196485066,7.862689021829884,7.388598223140399,6.921625259202653,6.4597183013111925,6.0064151160799835,5.559952740164117,5.119866930305399,4.686317470841965,4.259484041016351,3.8391908767613536,3.4369771175407635,3.061286815660349,,,258
19342,Middle East & North Africa,MEA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,6.010175238714481,5.74561840118222,5.468359449121431,5.1736503180523865,4.880071862022688,4.575429179035499,4.2729722541148725,3.975391921583003,3.683890106646167,3.399451595217085,3.122853786687904,2.8527292915619213,2.588152521818123,2.355321665686548,2.2506639816331697,2.1725038569012693,,,258
19353,South Asia,SAS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,57.48595499919222,55.82022151203308,54.075845250646466,52.33691487747542,50.60608079632731,48.8858606217481,47.17620075926647,45.47516121682217,43.77985878673953,42.08761204168341,40.39540773862947,38.70226958598502,37.00749421909131,35.31371833693152,33.62374296581587,31.944685447515923,,,258
19355,Sub-Saharan Africa,SSF,People practicing open defecation (% of population),SH.STA.ODFC.ZS,32.66869208984097,32.10906044406536,31.517098351769253,30.92319670033979,30.323026137449283,29.624996860311953,28.92038480984987,28.214570509406833,27.49547895373933,26.77948913117692,26.06776331488293,25.87960788443213,25.16377971936229,24.454228500203996,23.747871587247,23.044104814388863,,,258
19575,East Asia & Pacific,EAS,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,10.890111493064003,10.684692684380368,10.347292963315114,10.07047957204052,9.789659054995038,9.502199704217878,9.20669859032702,8.903796157393963,8.595467801036628,8.280599968697377,7.9589448246419074,7.630099885199036,7.2912933938544215,6.968169244089753,6.634624164940216,6.291426951116537,,,216
19579,Europe & Central Asia,ECS,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,0.2439537445334055,0.2399627730113568,0.2365490811191275,0.2327982547660716,0.3722771747677155,0.368331956873324,0.2931274047186333,0.2835028169569818,0.2596634194211579,0.2564789928704107,0.2542896086717543,0.25300322631929706,0.2517072157995641,0.12240458821762315,0.12019578505864345,0.11997690839442553,,,216
19592,Latin America & Caribbean,LCN,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,29.608613674839354,28.40170624107465,27.19889293685045,25.97357134346025,24.745874787292824,23.516283685505872,22.285295368465615,21.053004321689087,19.81946514913823,18.58476997316024,17.34939518780888,16.113496057432823,14.87675804521026,13.640299241431391,12.435979697578693,11.277685963422606,,,216
19599,Middle East & North Africa,MEA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,14.371982119515055,13.856922360552087,13.334428734663927,12.737682786064012,12.134883418383529,11.493601031042758,10.847960716616011,10.198125020285227,9.549652623305937,8.907800405582636,8.273015594285482,7.643433542397505,7.016975823869204,6.46463273559259,6.244998515418897,6.099060152063823,,,216
19610,South Asia,SAS,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,71.79371566156078,70.048210643272,68.24252361494754,66.43828161454563,64.63969707200458,62.849127562857035,61.06706507664095,59.29112528980485,57.517076109267734,55.73982250573261,53.95573499779419,52.163337178281594,50.36318186261728,48.55767980918886,46.750149565130386,44.943159552311535,,,216
19612,Sub-Saharan Africa,SSF,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,43.14023347912683,42.55120458660138,41.92235928435258,41.28964237758892,40.64523629556276,39.89037037838366,39.120634682469856,38.342526078139294,37.54576916845127,36.74553039843981,35.94408114485444,35.75370713182533,34.94506973825118,34.13680742325268,33.32422230621712,32.50550994855005,,,216
19791,East Asia & Pacific,EAS,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2.588514031040041,2.4734017807529023,2.7132056702247005,2.5942503418845093,2.4770151215506107,2.3616635432898767,2.249342102623608,2.1393645328491733,2.0302165784452018,1.9225560531227623,1.815928203410988,1.7099803958002058,1.6048858326386264,1.5034490376539464,1.4024544698671764,1.30176292657933,,,222
19795,Europe & Central Asia,ECS,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,0.03400419677294494,0.034060599269118814,0.032325087955617164,0.03049484376696085,0.22159923670651152,0.21774773888957305,0.195886308711132,0.1925007675297657,0.18923747851116973,0.18607164540808716,0.18293508309312045,0.18011377824642413,0.17716859452689565,0.008279055036998582,0.007955913047887111,0.0012361270036533468,,,222
19808,Latin America & Caribbean,LCN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,3.360379865232127,3.200171619651364,3.039690371090268,2.9995855267468845,2.8356865960737947,2.6711939555806814,2.506575821594875,2.341723484118737,2.1765384185883803,2.010919337516681,1.8448174010889624,1.6782886463844038,1.5113626224666958,1.343996732039616,1.182631147507838,1.0357189173418715,,,222
19815,Middle East & North Africa,MEA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,0.6071243738404427,0.5854426608602723,0.5590283503698635,0.5266262288731351,0.4941568996503288,0.4632500844075427,0.4317720590682555,0.39999142970752616,0.3681209335750307,0.3361797818127273,0.30413730691747554,0.2715189733117638,0.2385895892922648,0.20749297074412687,0.1935107085985225,0.17760439317682386,,,222
19826,South Asia,SAS,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,19.51276055224552,18.590874812636088,17.65000690638386,16.710481363364803,15.773120674378482,14.838170443126574,13.90576845174674,12.975542232389774,12.046655984028904,11.118107124468583,10.189219704171878,9.260282278722336,8.33249796528411,7.406786433150125,6.485165869574557,5.583251135058275,,,222
19828,Sub-Saharan Africa,SSF,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,9.29412832932162,9.226264459239456,9.147128838143118,9.065802836469414,8.982844873219456,8.82564410683553,8.669502342827728,8.51914441178488,8.370049586844244,8.222900857368503,8.077757116343312,8.124726155891429,7.9554645018891295,7.786817622775235,7.618566880504867,7.451121303624741,,,222
20014,East Asia & Pacific,EAS,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,25.735071512044676,25.12966431121542,24.40935935524086,23.63075650478136,22.900540164122912,22.2761022321742,21.76745981826961,21.322632594951912,20.954013563219906,20.657432018560023,20.42411428885073,20.244846951189075,20.13331336037673,20.06767615761327,20.010929927733248,19.940110771964353,19.887583557493066,,240
20018,Europe & Central Asia,ECS,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,19.81833957913977,19.453221074336053,19.067269900445094,18.682174317805625,18.336088426815948,18.049956237505786,17.839099430394356,17.67342166170716,17.554754089852047,17.4756145611319,17.43016919975401,17.466692085123633,17.51005537233311,17.571540342370813,17.648421120383386,17.729918542028926,17.795002385514227,,240
20031,Latin America & Caribbean,LCN,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,32.14342570007836,31.70729213709413,31.258882651112717,30.804162573573443,30.35136369573947,29.904276758381577,29.43781950918785,28.980066846635772,28.52764950397685,28.077653595889288,27.631441047005225,27.20027742216515,26.78469198129341,26.38091781761231,25.984578353353516,25.593853229071307,25.251307850936602,,240
20038,Middle East & North Africa,MEA,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,36.65436905069635,35.78042957667619,34.89936593524669,34.02340152775659,33.18192276770885,32.408368877945705,31.809369745324425,31.26757194258712,30.80863008552931,30.449411415323496,30.190613566868162,30.07012184229051,30.03808858452787,30.064371700931055,30.096099736539898,30.095304696272173,30.102034125832606,,240
20049,South Asia,SAS,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,35.79537051615424,35.427374803662936,35.025973680440515,34.60460044773669,34.179749701956474,33.759257702434084,33.391481844851896,33.03020434384315,32.66858461198074,32.29164803711688,31.890857551334122,31.498513929362968,31.068482293546342,30.616817474251018,30.169092127758503,29.739268192869787,29.308664894818893,,240
20051,Sub-Saharan Africa,SSF,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,44.29711871357501,44.293428866170494,44.24899196248367,44.1804802918491,44.102591202910546,44.02141400361746,44.01097533590916,43.977290776984965,43.921026664427366,43.839763978800924,43.733155725032205,43.65717743016345,43.54663071099733,43.405763153479356,43.23783296234313,43.04477816915925,42.879800814354034,,240
20254,East Asia & Pacific,EAS,"Population ages 0-14, female",SP.POP.0014.FE.IN,253165362.0,249195373.0,243749160.0,237452089.0,231495832.0,226554621.0,222668332.0,219377947.0,216894474.0,215088234.0,213897700.0,213297364.0,213453741.0,214117899.0,214922107.0,215593673.0,216493822.0,,240
20258,Europe & Central Asia,ECS,"Population ages 0-14, female",SP.POP.0014.FE.IN,83230878.0,81807073.0,80311594.0,78873464.0,77621499.0,76623923.0,75942037.0,75490670.0,75271771.0,75228171.0,75303771.0,75630730.0,76109382.0,76716271.0,77398688.0,78115483.0,78786204.0,,240
20271,Latin America & Caribbean,LCN,"Population ages 0-14, female",SP.POP.0014.FE.IN,82811368.0,82814141.0,82721968.0,82561986.0,82373047.0,82176996.0,81904669.0,81636990.0,81359248.0,81051623.0,80711201.0,80385956.0,80060572.0,79729056.0,79382148.0,79018427.0,78768659.0,,240
20278,Middle East & North Africa,MEA,"Population ages 0-14, female",SP.POP.0014.FE.IN,56790922.0,56526240.0,56166986.0,55765213.0,55413286.0,55197900.0,55291897.0,55520863.0,55916433.0,56492119.0,57224965.0,58185259.0,59321431.0,60571174.0,61821747.0,62987538.0,64150789.0,,240
20289,South Asia,SAS,"Population ages 0-14, female",SP.POP.0014.FE.IN,238035913.0,239723048.0,241028682.0,242050799.0,242926585.0,243726465.0,244779844.0,245787543.0,246698245.0,247381980.0,247764750.0,248163966.0,248134584.0,247811268.0,247420812.0,247085080.0,246618921.0,,240
20291,Sub-Saharan Africa,SSF,"Population ages 0-14, female",SP.POP.0014.FE.IN,147093470.0,150961695.0,154838990.0,158753584.0,162754890.0,166866973.0,171380573.0,175940731.0,180546199.0,185179188.0,189826927.0,194724227.0,199590486.0,204424411.0,209219764.0,213970294.0,218931859.0,,240
20494,East Asia & Pacific,EAS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.17446762566722,67.61990330076931,68.18158145790056,68.80534923864968,69.39183040050585,69.88348312559529,70.25167634072778,70.5637368536113,70.80009820497291,70.95500289377708,71.02806549652148,71.02445257802911,70.94370586175806,70.79531726436589,70.59848868906019,70.36649588122215,70.06623687367468,,240
20498,Europe & Central Asia,ECS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,66.80225847301055,66.94671813760291,67.08689151149296,67.23189667067706,67.39286918254949,67.57271874490564,67.675716368076,67.79741100185745,67.9005282978478,67.9456231185425,67.90973938999988,67.74030982484898,67.51940583306235,67.25313558732107,66.95776848863754,66.64884274418459,66.31897953066111,,240
20511,Latin America & Caribbean,LCN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.292713685961466,62.621464838071134,62.960071992741746,63.302758455303575,63.642396127349215,63.97494007079544,64.32351910698574,64.66283559164235,64.99334209054301,65.31469964209182,65.6227595519166,65.90405276221577,66.1652829076054,66.40478954912177,66.62028063825453,66.80907978825408,66.93645121571751,,240
20518,Middle East & North Africa,MEA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,59.01679965631606,59.83461762121152,60.66303480163026,61.49049185902226,62.290270865336254,63.030220680000326,63.621482058721746,64.16333428272026,64.62498992693227,64.98264372465745,65.23211016611756,65.33735775369756,65.35115088217417,65.29784151272662,65.22137430880146,65.15400487189406,65.04434646620932,,240
20529,South Asia,SAS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,59.9083927968248,60.19862742452328,60.52560627489989,60.87666428206215,61.2367671680981,61.59778960128802,61.888973850993615,62.18072929107596,62.47807924775621,62.794095596089,63.134948333380066,63.44059780141348,63.78659531813289,64.15152695705815,64.5035848352666,64.82496080058375,65.11565570666653,,240
20531,Sub-Saharan Africa,SSF,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.69424747517376,52.69216567751839,52.737485911939046,52.81207012320439,52.899450103802145,52.99226357737791,52.989083897750426,53.013197075246175,53.06373139699779,53.142969167891906,53.25049910943533,53.31573873262537,53.41915541182613,53.55492423486432,53.71810996805976,53.90547240949913,54.05037402452883,,240
20734,East Asia & Pacific,EAS,"Population ages 15-64, female",SP.POP.1564.FE.IN,675263981.0,686005975.0,697710538.0,709856998.0,721457831.0,731977700.0,741235795.0,749630569.0,757267253.0,763893911.0,769588756.0,774518456.0,778689492.0,782088732.0,784969458.0,787372974.0,789184255.0,,240
20738,Europe & Central Asia,ECS,"Population ages 15-64, female",SP.POP.1564.FE.IN,290336454.0,291446295.0,292567331.0,293897835.0,295400878.0,297028594.0,298461939.0,300156827.0,301907393.0,303419070.0,304443145.0,304461659.0,304703460.0,304888554.0,304892832.0,304794491.0,304704651.0,,240
20751,Latin America & Caribbean,LCN,"Population ages 15-64, female",SP.POP.1564.FE.IN,165336026.0,168534024.0,171736219.0,174941632.0,178149803.0,181362852.0,184672881.0,187977733.0,191276193.0,194561847.0,197815017.0,200991229.0,204112279.0,207158708.0,210095801.0,212905031.0,215508346.0,,240
20758,Middle East & North Africa,MEA,"Population ages 15-64, female",SP.POP.1564.FE.IN,91311281.0,94211134.0,97146926.0,100141593.0,103208289.0,106331127.0,109375996.0,112475849.0,115560685.0,118563996.0,121413137.0,124071215.0,126583517.0,128964835.0,131266730.0,133531459.0,135620473.0,,240
20769,South Asia,SAS,"Population ages 15-64, female",SP.POP.1564.FE.IN,401961646.0,411404585.0,421177805.0,431169005.0,441226615.0,451260581.0,460848044.0,470390242.0,479930027.0,489592342.0,499455025.0,509006129.0,518885394.0,528925561.0,538867129.0,548548200.0,558050874.0,,240
20771,Sub-Saharan Africa,SSF,"Population ages 15-64, female",SP.POP.1564.FE.IN,178549953.0,183239599.0,188264702.0,193560134.0,199094796.0,204856879.0,210465350.0,216380156.0,222592903.0,229102278.0,235906785.0,242717489.0,249872483.0,257360603.0,265176199.0,273316013.0,281470328.0,,240
20974,East Asia & Pacific,EAS,"Population ages 15-64, male",SP.POP.1564.MA.IN,697969339.0,708846128.0,720681259.0,733022941.0,744963765.0,756002474.0,765685591.0,774702387.0,783076920.0,790450463.0,796872277.0,802334204.0,807062891.0,811051374.0,814574013.0,817683442.0,819939972.0,,240
20978,Europe & Central Asia,ECS,"Population ages 15-64, male",SP.POP.1564.MA.IN,284322439.0,285329140.0,286472193.0,287908989.0,289528961.0,291236301.0,292500779.0,293972788.0,295490190.0,296828033.0,297802934.0,297676238.0,297871465.0,298114659.0,298303690.0,298520075.0,298643998.0,,240
20991,Latin America & Caribbean,LCN,"Population ages 15-64, male",SP.POP.1564.MA.IN,161435421.0,164558287.0,167687245.0,170824763.0,173976824.0,177149515.0,180387271.0,183642969.0,186910810.0,190174703.0,193411814.0,196562134.0,199652174.0,202677200.0,205623771.0,208483950.0,211102868.0,,240
20998,Middle East & North Africa,MEA,"Population ages 15-64, male",SP.POP.1564.MA.IN,95848236.0,99165239.0,102599070.0,106161708.0,109845981.0,113616785.0,117297295.0,121075577.0,124845888.0,128497832.0,131932775.0,135044042.0,137952072.0,140686655.0,143331606.0,145954274.0,148442682.0,,240
21009,South Asia,SAS,"Population ages 15-64, male",SP.POP.1564.MA.IN,428670947.0,438595994.0,448847779.0,459320121.0,469873568.0,480419012.0,490260790.0,500057183.0,509876975.0,519861910.0,530105472.0,540147321.0,550570549.0,561206049.0,571782307.0,582122731.0,592141659.0,,240
21011,Sub-Saharan Africa,SSF,"Population ages 15-64, male",SP.POP.1564.MA.IN,174405673.0,179042472.0,184024841.0,189279971.0,194764082.0,200463226.0,205978565.0,211784748.0,217895332.0,224334425.0,231112423.0,237900934.0,245082443.0,252632007.0,260522928.0,268741697.0,276927480.0,,240
21214,East Asia & Pacific,EAS,"Population ages 15-64, total",SP.POP.1564.TO,1373233319.0,1394852345.0,1418392203.0,1442880369.0,1466421824.0,1487980171.0,1506921522.0,1524333202.0,1540344435.0,1554344560.0,1566461030.0,1576852904.0,1585752858.0,1593140654.0,1599543887.0,1605056429.0,1609124990.0,,240
21218,Europe & Central Asia,ECS,"Population ages 15-64, total",SP.POP.1564.TO,574658888.0,576776039.0,579040351.0,581807499.0,584930225.0,588264889.0,590964130.0,594131935.0,597400221.0,600249036.0,602246094.0,602140423.0,602578483.0,603006435.0,603198409.0,603314574.0,603349521.0,,240
21231,Latin America & Caribbean,LCN,"Population ages 15-64, total",SP.POP.1564.TO,326771437.0,333092287.0,339423440.0,345766357.0,352126602.0,358512351.0,365060154.0,371620664.0,378187003.0,384736555.0,391226833.0,397553429.0,403764579.0,409836002.0,415719611.0,421388971.0,426611336.0,,240
21238,Middle East & North Africa,MEA,"Population ages 15-64, total",SP.POP.1564.TO,187159520.0,193383302.0,199756965.0,206314647.0,213061864.0,219947918.0,226675511.0,233552174.0,240404744.0,247059195.0,253345930.0,259110482.0,264529987.0,269647702.0,274596884.0,279485743.0,284062140.0,,240
21249,South Asia,SAS,"Population ages 15-64, total",SP.POP.1564.TO,830632576.0,850000581.0,870025682.0,890489330.0,911100386.0,931679605.0,951109139.0,970447803.0,989807198.0,1009454215.0,1029560493.0,1049152989.0,1069455171.0,1090130781.0,1110648873.0,1130670940.0,1150192165.0,,240
21251,Sub-Saharan Africa,SSF,"Population ages 15-64, total",SP.POP.1564.TO,352955649.0,362281784.0,372289292.0,382840022.0,393858848.0,405320119.0,416443867.0,428164707.0,440487871.0,453436353.0,467019197.0,480617795.0,494954210.0,509992100.0,525698898.0,542057691.0,558397729.0,,240
21454,East Asia & Pacific,EAS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.0904608622880865,7.250432388015312,7.409059186858617,7.563894256568937,7.707629435371225,7.840414642230465,7.980863841002621,8.11363055143683,8.245888231807132,8.38756508766289,8.547820214627777,8.73070047078176,8.922980777865256,9.13700657802082,9.39058138320656,9.693393346813512,10.04617956883224,,240
21458,Europe & Central Asia,ECS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.379401947849693,13.600060788061038,13.845838588061937,14.085929011517315,14.271042390634562,14.377325017588575,14.485184201529648,14.5291673364354,14.544717612300127,14.578762320325627,14.660091410246105,14.792998090027393,14.970538794604554,15.17532407030812,15.393810390979096,15.621238713786488,15.886018083824668,,240
21471,Latin America & Caribbean,LCN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.563860613960191,5.6712430248347285,5.781045356145524,5.89307897112297,6.006240176911322,6.120783170823004,6.23866138382642,6.357097561721897,6.479008405480154,6.607646762018888,6.7457994010781475,6.895669815619099,7.050025111101196,7.21429263326592,7.395141008391959,7.597066982674611,7.812240933345912,,240
21478,Middle East & North Africa,MEA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.328831292987561,4.384952802112295,4.437599263123036,4.486106613221153,4.5278063669548665,4.561410442053962,4.56914819595385,4.569093774692612,4.566379987538407,4.5679448600190655,4.5772762670142715,4.592520404011911,4.610760533297979,4.637786786342327,4.682525954658646,4.750690431833802,4.853619407958077,,240
21489,South Asia,SAS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.2962366870210005,4.373997771813752,4.448420044659612,4.5187352702011525,4.583483129945421,4.642952696277951,4.719544304154471,4.789066365080863,4.853336140263023,4.914256366794136,4.974194115285759,5.060888269223488,5.1449223883207775,5.2316555686907895,5.327323036974965,5.435771006546417,5.575679398514618,,240
21491,Sub-Saharan Africa,SSF,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.008633811251205,3.0144054563111222,3.013522125577288,3.0074495849465253,2.9979586932873064,2.9863224190046465,2.999940766340442,3.0095121477688767,3.0152419385748566,3.017266853307192,3.0163451655324884,3.0270838372111966,3.0342138771765335,3.039312611656317,3.0440570695971068,3.0497494213416187,3.0698251611171403,,240
21694,East Asia & Pacific,EAS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,78806773.0,81122698.0,83423746.0,85692930.0,87866658.0,89964515.0,92153093.0,94282703.0,96466222.0,98795655.0,101401210.0,104202144.0,107220598.0,110569972.0,114442274.0,118930650.0,123938961.0,,240
21698,Europe & Central Asia,ECS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,70715019.0,71671977.0,72821007.0,74051509.0,75087936.0,75779500.0,76376774.0,76715344.0,76957308.0,77316787.0,77913220.0,78552786.0,79565593.0,80803334.0,82162384.0,83631739.0,85227996.0,,240
21711,Latin America & Caribbean,LCN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16533686.0,17076276.0,17632170.0,18203225.0,18789625.0,19394673.0,20001337.0,20624292.0,21272563.0,21956254.0,22684904.0,23439158.0,24223620.0,25057108.0,25962116.0,26956240.0,27982701.0,,240
21718,Middle East & North Africa,MEA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7292275.0,7514913.0,7731701.0,7945188.0,8156235.0,8365794.0,8557895.0,8748943.0,8944518.0,9154048.0,9379121.0,9605432.0,9838765.0,10089952.0,10377752.0,10716456.0,11134367.0,,240
21729,South Asia,SAS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,30481995.0,31659004.0,32845539.0,34030598.0,35194558.0,36332537.0,37525525.0,38673514.0,39795474.0,40914611.0,42054224.0,43407947.0,44773376.0,46187163.0,47692626.0,49320728.0,51188505.0,,240
21731,Sub-Saharan Africa,SSF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11025990.0,11335998.0,11636899.0,11930988.0,12224747.0,12523553.0,12929666.0,13337350.0,13745893.0,14153546.0,14562232.0,15019579.0,15476112.0,15939692.0,16419875.0,16924396.0,17504448.0,,240
21934,East Asia & Pacific,EAS,"Population, female",SP.POP.TOTL.FE.IN,1007236116.0,1016324047.0,1024883448.0,1033002019.0,1040820319.0,1048496837.0,1056057220.0,1063291219.0,1070627949.0,1077777799.0,1084887666.0,1092017963.0,1099363829.0,1106776604.0,1114333842.0,1121897298.0,1129617040.0,,240
21938,Europe & Central Asia,ECS,"Population, female",SP.POP.TOTL.FE.IN,444282349.0,444925347.0,445699936.0,446822811.0,448110318.0,449432017.0,450780755.0,452362839.0,454136481.0,455964029.0,457660132.0,458645174.0,460378437.0,462408162.0,464453905.0,466541714.0,468718855.0,,240
21951,Latin America & Caribbean,LCN,"Population, female",SP.POP.TOTL.FE.IN,264681082.0,268424439.0,272090353.0,275706843.0,279312473.0,282934522.0,286578888.0,290239014.0,293908003.0,297569723.0,301211122.0,304816340.0,308396468.0,311944872.0,315440066.0,318879695.0,322259709.0,,240
21958,Middle East & North Africa,MEA,"Population, female",SP.POP.TOTL.FE.IN,155394476.0,158252288.0,161045613.0,163851992.0,166777811.0,169894822.0,173225789.0,176745654.0,180421634.0,184210161.0,188017223.0,191861906.0,195743713.0,199625961.0,203466228.0,207235452.0,210905629.0,,240
21969,South Asia,SAS,"Population, female",SP.POP.TOTL.FE.IN,670479552.0,682786636.0,695052026.0,707250401.0,719347759.0,731319583.0,743153413.0,754851300.0,766423746.0,777888933.0,789274000.0,800578042.0,811793355.0,822923992.0,833980568.0,844954008.0,855858300.0,,240
21971,Sub-Saharan Africa,SSF,"Population, female",SP.POP.TOTL.FE.IN,336669416.0,345537291.0,354740589.0,364244706.0,374074433.0,384247407.0,394775589.0,405658238.0,416884995.0,428435012.0,440295943.0,452461294.0,464939085.0,477724704.0,490815839.0,504210701.0,517906636.0,,240
22174,East Asia & Pacific,EAS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.2709788306756,49.26954022142329,49.26576298970456,49.25984614770164,49.252149563659174,49.243002342336204,49.23268339839041,49.22139181988451,49.21013900299953,49.19998366379205,49.19207748682101,49.18656503814433,49.18354310500932,49.18247530163229,49.1829489653549,49.18455206938866,49.18699030375842,,240
22178,Europe & Central Asia,ECS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.64640247557735,51.642734543108546,51.63823798457074,51.63347842283034,51.629132355052214,51.62528621223975,51.62227114536636,51.61989713272604,51.617167543723355,51.613177575443906,51.60611350888359,51.59721073634405,51.58577581527129,51.572249856068595,51.55649725177867,51.53939006282703,51.52064434694097,,240
22191,Latin America & Caribbean,LCN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.45637693987493,50.46388711702322,50.47037453391593,50.47629191843501,50.482170248754635,50.48841190228517,50.495137536697634,50.50224432828343,50.50957172799612,50.51684562543042,50.523898765261784,50.530647615066606,50.537220156090754,50.54371346890849,50.55019163852636,50.556755274382326,50.56340409684057,,240
