,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
14694,United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.023345947265604,58.80729675292971,58.590999603271506,58.457923889160206,58.1544303894043,58.2417984008789,58.3409843444824,58.258693695068395,58.4580268859863,58.145149230957,57.5002365112305,56.9291381835938,56.6999359130859,56.2918586730957,56.1097183227539,55.8316879272461,55.989559173584006,55.734798431396506,233
14712,Euro area,EMU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,45.664860291129294,45.69738160160815,46.33276342396191,47.02426003758542,47.32433537493964,48.095171927347444,48.62191338914592,49.03448827365677,49.503911869764316,49.76481079477744,49.914724864773255,50.108171119975694,50.54081449137983,50.707626553810094,50.755456187569045,50.73844313987682,51.099825270329355,,227
14745,Australia,AUS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,54.5,55.0,55.2000007629395,55.9000015258789,55.7000007629395,57.0,57.5,58.0999984741211,58.5999984741211,58.7999992370605,58.5999984741211,58.9000015258789,58.7000007629395,58.5999984741211,58.5999984741211,59.0,59.2000007629395,,227
14761,Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,49.4000015258789,54.0999984741211,55.5999984741211,55.9000015258789,57.0,47.7000007629395,58.0,57.7000007629395,48.5999984741211,57.9000015258789,49.0,55.0,54.9000015258789,54.5999984741211,56.0999984741211,51.9000015258789,51.9000015258789,,227
14768,Canada,CAN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,59.4000015258789,59.7999992370605,60.9000015258789,61.9000015258789,62.0,61.7000007629395,61.9000015258789,62.5,62.5999984741211,62.4000015258789,62.4000015258789,62.2000007629395,62.0999984741211,62.2000007629395,61.5999984741211,61.2000007629395,61.2999992370605,,227
14771,China,CHN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,70.5999984741211,,,,,,,,,,63.7000007629395,,,,,,,,227
14813,India,IND,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,30.7000007629395,37.7000007629395,,,,37.4000015258789,,,,,29.0,,23.399999618530302,,,,,,227
14883,Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,60.0,58.9000015258789,60.0999984741211,60.0,60.7999992370605,61.5,62.0,62.4000015258789,62.2000007629395,62.5,62.2999992370605,63.0,63.2999992370605,63.0,63.2999992370605,63.4000015258789,,,227
14921,United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,54.2000007629395,54.0999984741211,54.5999984741211,54.5999984741211,54.9000015258789,55.4000015258789,55.9000015258789,55.7000007629395,56.0,56.2000007629395,56.0999984741211,56.2000007629395,56.4000015258789,56.7999992370605,57.0,57.2000007629395,57.5,,227
14922,United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,59.9000015258789,59.7999992370605,59.5999984741211,59.5,59.2000007629395,59.2999992370605,59.4000015258789,59.2999992370605,59.5,59.2000007629395,58.5999984741211,58.0999984741211,57.7000007629395,57.2000007629395,57.0,56.7000007629395,56.7999992370605,,227
14939,Euro area,EMU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,65.460034071578,65.10573243252709,65.17302580285788,65.20954263755142,65.06757094362477,65.23356880219846,65.17413257743219,65.18715676245607,65.16831132265065,64.74109130181232,64.39742409401313,64.08415804584692,64.05917309996242,63.72476833226374,63.446179355775044,63.26104607204177,63.19533333578652,62.89942145358421,233
14984,Australia,AUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.3119201660156,72.09593200683591,71.9986038208008,71.70152282714841,71.6384811401367,72.1883087158203,72.3069839477539,72.5976028442383,72.6746063232422,72.3308029174805,72.4498291015625,72.2459487915039,71.77293395996091,71.4210205078125,71.0047912597656,71.1642761230469,70.6669464111328,70.5224304199219,233
14999,Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,79.5603256225586,79.1862564086914,79.2856979370117,78.98675537109379,79.3806381225586,79.2480163574219,79.1124801635742,78.6105499267578,78.60484313964841,78.57403564453129,77.7019119262695,76.7914810180664,76.2431411743164,76.10443115234379,75.6590805053711,75.4231948852539,74.9451141357422,74.7389373779297,233
15007,Canada,CAN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.1270294189453,72.016227722168,72.7398147583008,73.1732711791992,72.9363327026367,72.5826034545898,72.1153793334961,72.3623504638672,72.5863723754883,71.7712097167969,71.4424514770508,71.2834091186523,70.9316940307617,70.7840270996094,70.448112487793,70.45404052734379,70.10614013671879,69.8323593139648,233
15012,China,CHN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,83.1793518066406,82.53089904785159,81.7950897216797,81.0292129516602,80.3236618041992,79.7327575683594,79.2448272705078,78.8694610595703,78.5598983764648,78.2441024780273,77.87998962402341,77.6677322387695,77.4710464477539,77.2543716430664,77.0154266357422,76.73948669433591,76.4070663452148,76.0774307250977,233
15053,India,IND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.5662307739258,82.6473770141602,82.7433090209961,82.8515396118164,82.9685974121094,83.0913467407227,82.57049560546879,82.0568313598633,81.5484237670898,81.0412216186523,80.5328903198242,80.03985595703129,79.5436019897461,79.4081497192383,79.2579574584961,79.0909042358398,78.88417053222659,78.8374404907227,233
15115,Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.63796234130861,68.21121215820311,68.24020385742189,67.76864624023439,68.0528945922852,68.3020782470703,68.4008102416992,69.47988891601561,70.50714111328129,70.4568176269531,70.761604309082,71.1411819458008,71.2443161010742,71.4448623657227,71.6033020019531,71.93263244628909,72.1327743530273,71.80419921875,233
15153,United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.93814086914061,69.17401123046879,69.0742874145508,69.3378448486328,68.97811889648439,69.22763061523439,69.45326995849611,69.31247711181639,69.50189208984379,68.9106826782227,68.5575485229492,68.29196929931639,68.486457824707,68.39614868164061,68.2550506591797,68.1871871948242,68.1753692626953,68.1087188720703,233
15154,United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.22686767578129,73.69598388671879,73.1898574829102,72.50587463378909,72.2544326782227,72.1955871582031,72.3165740966797,72.02586364746091,71.7973175048828,70.7732162475586,69.9317779541016,69.3566360473633,69.34725952148439,68.98838043212889,68.5427169799805,68.4293060302734,68.5576171875,68.2677536010742,233
15172,Euro area,EMU,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,65.28023868328864,64.97386886301707,65.08003540846478,65.1430580225186,64.83615937298212,65.14746952978852,65.13676941049695,65.10145592637734,65.1350028139841,64.71147988979999,64.33453484866334,64.08232142046832,64.05512123925355,63.737401409042384,63.482593484865255,63.280363414541476,63.36834091801786,,227
15205,Australia,AUS,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,72.0999984741211,71.9000015258789,71.8000030517578,71.5,71.5,72.0999984741211,72.1999969482422,72.5,72.5999984741211,72.3000030517578,72.4000015258789,72.1999969482422,71.6999969482422,71.4000015258789,70.9000015258789,71.0999984741211,70.5,,227
15221,Brazil,BRA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,78.4000015258789,81.0,81.0999984741211,80.6999969482422,81.1999969482422,66.6999969482422,81.0,80.4000015258789,66.59999847412111,80.1999969482422,66.40000152587889,78.3000030517578,77.9000015258789,77.3000030517578,77.9000015258789,73.5999984741211,73.1999969482422,,227
15228,Canada,CAN,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,72.4000015258789,72.3000030517578,73.0,73.4000015258789,73.1999969482422,72.8000030517578,72.3000030517578,72.5,72.6999969482422,71.9000015258789,71.5999984741211,71.4000015258789,71.0,70.9000015258789,70.5999984741211,70.5999984741211,70.3000030517578,,227
15231,China,CHN,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,82.9000015258789,,,,,,,,,,78.1999969482422,,,,,,,,227
15273,India,IND,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,82.8000030517578,78.4000015258789,,,,82.8000030517578,,,,,79.6999969482422,,79.0999984741211,,,,,,227
15343,Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,71.5,70.09999847412111,70.1999969482422,69.90000152587889,70.5999984741211,71.0999984741211,71.3000030517578,72.4000015258789,73.3000030517578,73.4000015258789,73.8000030517578,74.4000015258789,74.6999969482422,74.6999969482422,75.0999984741211,75.5,,,227
15381,United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,70.1999969482422,69.59999847412111,69.40000152587889,69.6999969482422,69.3000030517578,69.59999847412111,69.90000152587889,69.8000030517578,70.0,69.40000152587889,69.0,68.8000030517578,68.90000152587889,68.8000030517578,68.59999847412111,68.59999847412111,68.59999847412111,,227
15382,United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,74.8000030517578,74.4000015258789,74.0999984741211,73.5,73.3000030517578,73.3000030517578,73.5,73.1999969482422,73.0,72.0,71.1999969482422,70.5,70.1999969482422,69.6999969482422,69.1999969482422,69.0,69.1999969482422,,227
15399,Euro area,EMU,"Labor force, female",SL.TLF.TOTL.FE.IN,63118654.0,63419502.0,64742753.0,66167318.0,67140364.0,68346685.0,69430369.0,70441095.0,71463807.0,72129445.0,72503667.0,72640671.0,73433501.0,73915431.0,74225064.0,74480097.0,75168537.0,75139868.0,233
15444,Australia,AUS,"Labor force, female",SL.TLF.TOTL.FE.IN,4189675.0,4301504.0,4382043.0,4500126.0,4543014.0,4715373.0,4841850.0,4928182.0,5071919.0,5194916.0,5271769.0,5370060.0,5459226.0,5551596.0,5636827.0,5760458.0,5857173.0,5923925.0,233
15459,Brazil,BRA,"Labor force, female",SL.TLF.TOTL.FE.IN,32068402.0,33352493.0,35028505.0,36023838.0,37451260.0,38544345.0,39654967.0,40111633.0,40949759.0,41781685.0,41395918.0,40963055.0,41581575.0,42156211.0,42705090.0,43758672.0,44294564.0,44776177.0,233
15467,Canada,CAN,"Labor force, female",SL.TLF.TOTL.FE.IN,7419776.0,7561546.0,7807703.0,8044312.0,8166733.0,8231944.0,8359686.0,8561813.0,8692218.0,8798111.0,8913555.0,8972508.0,9094010.0,9224254.0,9246648.0,9283513.0,9401152.0,9459603.0,233
15472,China,CHN,"Labor force, female",SL.TLF.TOTL.FE.IN,331066034.0,333042268.0,335425739.0,337926442.0,340057203.0,341685504.0,342643257.0,343469823.0,344003711.0,343980253.0,343270587.0,344164459.0,344730403.0,345057249.0,345100871.0,344926366.0,344450572.0,342796078.0,233
15513,India,IND,"Labor force, female",SL.TLF.TOTL.FE.IN,113093843.0,117604200.0,122300511.0,127160713.0,132157777.0,137277869.0,133487851.0,129630743.0,125719472.0,121779473.0,117830864.0,116354296.0,114897792.0,117759244.0,120664543.0,123545235.0,126619492.0,127669914.0,233
15575,Russian Federation,RUS,"Labor force, female",SL.TLF.TOTL.FE.IN,35998325.0,35362751.0,36162379.0,36151915.0,36584483.0,36951026.0,37188738.0,37595374.0,37561342.0,37690566.0,37428868.0,37652815.0,37548691.0,37307376.0,37194807.0,37077886.0,37051778.0,36718972.0,233
15613,United Kingdom,GBR,"Labor force, female",SL.TLF.TOTL.FE.IN,13244885.0,13267956.0,13487859.0,13561294.0,13759096.0,13972047.0,14191945.0,14259518.0,14455939.0,14622530.0,14730788.0,14841773.0,15005215.0,15198539.0,15378968.0,15517018.0,15682539.0,15756698.0,233
15614,United States,USA,"Labor force, female",SL.TLF.TOTL.FE.IN,66865564.0,67394281.0,67849507.0,68353744.0,68739913.0,69636291.0,70467954.0,71138292.0,72192502.0,72570439.0,72488224.0,72433659.0,72832239.0,72968250.0,73414495.0,73705427.0,74565563.0,74855736.0,233
15632,Euro area,EMU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.62693331309096,42.71648027454074,43.012648356936815,43.33855216046947,43.56082525503594,43.76161167584397,44.02356317818945,44.21921946192939,44.438548293721546,44.7297075466369,44.910552489803095,45.12697136384649,45.33878173765615,45.53175676824846,45.64345645940175,45.70242433066269,45.82002444558442,45.876326488452186,233
15677,Australia,AUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.6285776646841,43.937700963850176,44.05398661544043,44.43736319229869,44.33496440868728,44.666925711185186,44.8257767496065,44.925927830183355,45.04677407722803,45.193059695299034,45.086710195379744,45.279057531585366,45.422868231792314,45.539760490349295,45.70645726298869,45.86378932487341,46.12690359407507,46.17167006385552,233
15692,Brazil,BRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.29003891153832,40.84259331645185,41.49238155279197,41.7670529537401,42.112736962900335,42.39707348416007,42.68200097175765,42.69370971211274,42.79532135593056,42.896990891286826,42.54443436124142,42.18392181694351,42.34289086226758,42.35038539953761,42.44910576159738,42.77394854929598,42.91542364601014,42.93890128056117,233
15700,Canada,CAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.70142064875925,45.849275735618235,46.07770999233858,46.33339861074311,46.444465258978575,46.41671987634754,46.67106410952479,46.85064528569997,46.79902835765858,47.0260563718674,47.12823803391098,47.07724423148835,47.20705727599902,47.2882082071593,47.16182569270261,47.023512331073846,47.150933007637214,47.1889518943817,233
15705,China,CHN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.052032870407025,44.9649012614,44.88157815133542,44.79459013195185,44.69616876145086,44.58571802286022,44.47761271720517,44.36529856701394,44.25074761924993,44.133611550827425,44.011784270672656,43.97861720273778,43.94285803514863,43.913706641173356,43.872565046049566,43.82188674611373,43.762754155171315,43.64608800991334,233
15746,India,IND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,27.888679454300146,28.20217524817819,28.517242938356873,28.83154460744477,29.142405828670935,29.44902842043327,28.573752567427462,27.691578203443928,26.805637122937352,25.92009691782853,25.037948639569112,24.563873601840477,24.09777208963417,24.235051228557573,24.37862234359012,24.52109311552264,24.69336136871229,24.54251407112937,233
15808,Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.48681502688168,48.49544706238232,48.9581422018892,49.03358765249113,49.160413994451005,49.3040266060891,49.45594618287012,49.35041480845837,48.973603531929356,49.10050886070449,48.865727919330865,48.92422947955476,48.891751373222505,48.75462316115429,48.71670470352761,48.60233704580407,48.62293082285001,48.6341681019799,233
15846,United Kingdom,GBR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.21096671580353,45.34583508162704,45.58463514065954,45.40275363522168,45.64636749478466,45.67570060901601,45.72510791128624,45.64400181852362,45.67767056800151,45.94618483428033,46.01846169417917,46.10380255019247,46.10892070841954,46.263271415660384,46.40094019802764,46.44692649337157,46.51519247809758,46.52651239679086,233
15847,United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.5587942881112,45.61645120258452,45.668669156445034,45.81816730049574,45.747537098627504,45.77773155643078,45.76040672318662,45.808939090498285,45.95642395990814,46.16297892194722,46.1646272597435,46.09492693966778,45.97104023326389,45.89419848574068,45.95011237434993,45.84590032230343,45.847646049966286,45.8211954982806,233
15865,Euro area,EMU,"Labor force, total",SL.TLF.TOTL.IN,148072242.0,148466125.0,150520261.0,152675430.0,154130150.0,156179547.0,157711832.0,159299725.0,160814900.0,161256242.0,161440156.0,160969522.0,161966197.0,162338197.0,162619287.0,162967497.0,164051713.0,163787896.0,233
15910,Australia,AUS,"Labor force, total",SL.TLF.TOTL.IN,9603052.0,9790007.0,9946984.0,10126897.0,10247023.0,10556744.0,10801486.0,10969572.0,11259228.0,11494942.0,11692512.0,11859920.0,12018673.0,12190657.0,12332671.0,12559926.0,12697954.0,12830216.0,233
15925,Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,79593872.0,81661056.0,84421534.0,86249413.0,88930957.0,90912749.0,92907938.0,93952091.0,95687467.0,97400037.0,97300431.0,97105848.0,98202022.0,99541505.0,100603038.0,102302157.0,103213624.0,104278814.0,233
15933,Canada,CAN,"Labor force, total",SL.TLF.TOTL.IN,16235329.0,16492182.0,16944642.0,17361800.0,17583867.0,17734868.0,17911925.0,18274696.0,18573501.0,18709013.0,18913406.0,19059119.0,19264090.0,19506457.0,19606213.0,19742279.0,19938422.0,20046224.0,233
15938,China,CHN,"Labor force, total",SL.TLF.TOTL.IN,734852598.0,740671632.0,747357274.0,754391191.0,760819579.0,766356401.0,770372410.0,774185758.0,777396382.0,779406536.0,779951535.0,782572261.0,784497000.0,785762067.0,786598346.0,787109802.0,787086139.0,785399319.0,233
15979,India,IND,"Labor force, total",SL.TLF.TOTL.IN,405518817.0,417004004.0,428865130.0,441047175.0,453489591.0,466154153.0,467169479.0,468123348.0,469003857.0,469826457.0,470609097.0,473680568.0,476798401.0,485904663.0,494960467.0,503832494.0,512767339.0,520199005.0,233
16041,Russian Federation,RUS,"Labor force, total",SL.TLF.TOTL.IN,74243534.0,72919734.0,73863871.0,73728880.0,74418582.0,74945250.0,75195686.0,76180462.0,76697117.0,76762068.0,76595335.0,76961488.0,76799644.0,76520694.0,76349185.0,76288278.0,76202272.0,75500360.0,233
16079,United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,29295735.0,29259481.0,29588608.0,29868880.0,30142806.0,30589672.0,31037532.0,31240727.0,31647715.0,31825341.0,32010605.0,32192080.0,32542976.0,32852279.0,33143656.0,33408062.0,33714875.0,33866063.0,233
16080,United States,USA,"Labor force, total",SL.TLF.TOTL.IN,146767633.0,147741175.0,148569048.0,149184806.0,150259265.0,152118265.0,153993286.0,155293472.0,157089033.0,157204844.0,157021140.0,157140197.0,158430696.0,158992318.0,159770001.0,160767760.0,162637713.0,163364869.0,233
16098,Euro area,EMU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.61894781443198,81.89543132933338,81.92348758965737,81.84942855865677,82.43957616875736,82.55266522956713,82.9844613268804,83.18106612735427,83.2967752328709,83.481259218827,83.70110398655946,84.19939950225545,84.1064884834249,84.34308138481431,84.73674089507443,84.8541369009122,,,253
16145,Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.0,82.4,82.6,82.8,83.0,83.3,83.5,83.7,83.7,83.9,84.0,84.2,84.3,84.3,84.4,84.5,,,253
16161,Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.969,74.388,74.788,75.17,75.53699999999999,75.892,76.241,76.585,76.926,77.262,77.589,77.90100000000001,78.193,78.462,78.707,78.932,,,253
16169,Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.9,82.1,82.1,82.4,82.6,82.7,82.7,82.9,83.0,83.2,83.4,83.6,83.704,83.84899999999999,83.988,84.12299999999999,,,253
16174,China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.693,74.079,74.469,74.85300000000001,75.223,75.569,75.884,76.166,76.418,76.641,76.837,77.015,77.18,77.342,77.503,77.667,,,253
16220,India,IND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.438,63.841,64.234,64.627,65.024,65.438,65.878,66.345,66.833,67.336,67.84,68.327,68.783,69.195,69.561,69.882,,,253
16289,Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.26,72.17,71.9,71.86,72.36,72.47,73.34,74.02,74.28,74.79,74.88,75.61,75.86,76.3,76.47,76.64,,,253
16332,United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.2,80.4,80.5,80.7,81.0,81.2,81.4,81.6,81.7,82.1,82.4,83.0,82.8,82.9,83.2,83.5,,,253
16333,United States,USA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.3,79.5,79.6,79.7,80.1,80.1,80.3,80.6,80.6,80.9,81.0,81.1,81.2,81.2,81.2,81.2,,,253
16351,Euro area,EMU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.09555323918458,75.46248131213578,75.60657584255253,75.72117535390338,76.27500131669382,76.456397069755,76.88420194559289,77.1729246718855,77.45882548352294,77.67370868630489,77.93920496520795,78.41423093317195,78.49168225761895,78.82434788638315,79.27402537387705,79.42650376036954,,,253
16398,Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.6,77.0,77.4,77.8,78.1,78.5,78.7,79.0,79.2,79.3,79.5,79.7,79.9,80.1,80.3,80.5,,,253
16414,Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.252,66.685,67.098,67.498,67.88600000000001,68.266,68.643,69.01899999999999,69.395,69.767,70.132,70.48100000000001,70.808,71.11,71.388,71.64399999999999,,,253
16422,Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.7,77.0,77.2,77.4,77.8,78.0,78.0,78.3,78.5,78.8,79.1,79.4,79.564,79.794,80.015,80.23,,,253
16427,China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.37899999999999,70.873,71.35300000000001,71.797,72.195,72.54,72.836,73.097,73.337,73.561,73.77,73.967,74.15,74.322,74.485,74.641,,,253
16473,India,IND,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.788999999999994,62.17100000000001,62.556000000000004,62.943999999999996,63.333999999999996,63.724,64.107,64.48,64.837,65.17699999999999,65.497,65.798,66.083,66.35300000000001,66.611,66.857,,,253
16542,Russian Federation,RUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.03,58.92,58.68,58.56,58.91,58.92,60.43,61.46,61.92,62.87,63.09,64.04,64.56,65.13,65.29,65.45,,,253
16585,United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.4,75.7,75.9,76.3,76.6,77.0,77.2,77.4,77.6,78.1,78.5,79.0,79.1,79.2,79.5,79.8,,,253
16586,United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.1,74.3,74.4,74.5,75.0,75.0,75.2,75.5,75.6,76.0,76.2,76.3,76.4,76.4,76.4,76.4,,,253
16604,Euro area,EMU,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,89.5580062866211,89.2865524291992,89.9893951416016,90.0279922485352,90.22232055664058,90.7091522216797,92.8263397216797,92.4007415771484,91.01666259765629,89.43138885498051,89.0008926391602,88.84154510498051,87.9222412109375,87.2476348876953,86.7054061889648,,,,223
16673,China,CHN,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,90.13986206054692,92.0239486694336,94.5077362060547,97.6400604248047,103.39102172851601,,107.28929901123001,99.6210708618164,99.5456390380859,,,223
16712,India,IND,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,45.8466682434082,51.01860046386721,,,58.164768218994105,,65.2368927001953,,,75.3878936767578,,83.4150619506836,88.17005157470699,88.1382598876953,,,223
16772,Russian Federation,RUS,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,99.6088714599609,99.5031204223633,,,223
16827,Euro area,EMU,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,83.1201858520508,83.8962173461914,85.06671142578129,85.2122039794922,85.6694107055664,86.70667266845699,89.25597381591801,89.2589797973633,87.86672973632808,86.6300811767578,86.3598251342773,86.7308120727539,86.4612274169922,85.84381103515629,85.75038146972659,,,,223
16896,China,CHN,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,89.7403411865234,90.9198532104492,92.6327362060547,95.3837738037109,101.386817932129,,104.662109375,97.02041625976558,97.80831909179692,,,223
16935,India,IND,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,60.5050392150879,61.8658294677734,,,66.94821166992189,,71.07704162597659,,,77.411979675293,,78.68251037597659,83.36659240722659,83.1865310668945,,,223
16995,Russian Federation,RUS,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,97.58743286132808,97.8709716796875,,,223
17050,Euro area,EMU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,,,229
17095,Australia,AUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,,,229
17110,Brazil,BRA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,66.0,61.0,62.0,63.0,66.0,67.0,68.0,67.0,66.0,65.0,65.0,59.0,60.0,48.0,46.0,44.0,,,229
17118,Canada,CAN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,,,229
17122,China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,58.0,56.0,54.0,52.0,50.0,48.0,45.0,43.0,40.0,38.0,35.0,33.0,31.0,29.0,28.0,27.0,,,229
17161,India,IND,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,374.0,354.0,335.0,316.0,298.0,280.0,265.0,250.0,237.0,225.0,215.0,206.0,197.0,189.0,181.0,174.0,,,229
17223,Russian Federation,RUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,57.0,54.0,51.0,49.0,44.0,42.0,36.0,34.0,32.0,30.0,29.0,27.0,26.0,25.0,25.0,25.0,,,229
17261,United Kingdom,GBR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,,229
17262,United States,USA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,12.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,,,229
